province_code,Q229NETINCOME,Ageofhead,Q61035POLICE,Q61038LIGHT,Q224ANOMONEY,income,Total_IOPBV,Total_number_of_convictions,Q531FOOD,Q531PUBTRAN,Q531PREPRIM,Q531PRIM,Q531SECOND,Q531CLINIC,Q531HOSPITAL,Q531POLICE,Q531RELIG,Q531BANK,Q531POSTOFF,Q531WELFARE,Q531MULTI,Q653AREA,Q658VALUE
6.0,300.0,65.0,1,2,2.0,16585.537093,0,0,155,1139,246,231,988,978,18883,9949,576,17908,11293,12960,-666,7,5908
1.0,4000.0,43.0,1,1,2.0,82943.484583,0,0,632,597,1102,1008,1055,2847,8128,1400,1632,8918,8483,9226,3781,48,191763
6.0,19000.0,45.0,2,2,1.0,66369.730954,0,0,790,947,661,693,959,512,15746,18890,737,12022,590,61,1019,50,53868
9.0,1500.0,77.0,2,2,2.0,16594.622304,0,0,224,422,342,10,317,1755,25582,22035,203,29713,6633,6981,8677,34,6060
8.0,3000.0,47.0,1,2,2.0,33191.25,0,0,136,702,590,470,1956,5230,25182,21963,892,24467,26648,28914,29647,108,51833
9.0,5000.0,78.0,1,2,1.0,99636.931526,0,0,484,676,1567,1828,1539,14565,12749,5384,1969,6116,5685,7222,5079,82,101409
1.0,3000.0,31.0,2,1,2.0,99658.661795,0,0,701,537,1082,1544,1033,1224,7160,6673,1517,8658,5226,7372,1612,56,15204
5.0,1350.0,56.0,2,2,1.0,16610.753329,0,0,4634,6831,8311,8197,7538,9615,19168,17825,29749,21482,9806,5348,16971,12,2662
8.0,4000.0,52.0,2,2,2.0,16610.753329,0,0,693,211,975,647,1329,1953,7126,2609,1899,4840,6974,5700,6631,29,248
5.0,1000.0,86.0,2,2,2.0,16610.753329,0,0,892,515,667,902,8986,6566,8432,21975,28528,20174,22213,26932,22966,104,631
2.0,2000.0,67.0,2,2,2.0,16610.753329,0,0,49,977,955,928,5973,18956,19864,15707,6682,19559,15254,13943,11876,30,4396
5.0,1000.0,73.0,2,2,1.0,16612.021219,0,0,22737,26340,592,789,26773,-666,-666,18961,16945,-666,-666,-666,-666,83,8080
9.0,4500.0,64.0,2,2,1.0,16613.55353,2,0,8,468,877,643,933,1238,6546,5922,298,5269,5885,5450,5380,42,9616
4.0,4000.0,46.0,1,1,1.0,33228.880364,0,0,311,352,378,110,290,50,3824,1153,290,1900,1595,209,26730,89,77491
6.0,1200.0,64.0,2,2,1.0,33229.871134,0,0,606,870,71,164,289,1497,19529,11496,52,14438,17161,17238,-666,25,3193
7.0,2000.0,30.0,1,2,2.0,16616.363096,0,0,141,253,583,810,1640,3774,13824,11778,4802,5077,6140,14863,7347,-777,-777
4.0,10000.0,67.0,1,1,2.0,16616.363096,0,0,3647,2174,2795,4327,18899,3137,-999,3703,4242,13758,4627,15933,10901,-777,-777
9.0,1700.0,75.0,2,2,2.0,83081.851904,0,0,1062,1536,2006,2704,4026,16665,27601,22691,84,22950,26829,25227,10296,48,38424
2.0,15000.0,30.0,2,2,1.0,66480.0,0,0,257,211,454,254,2039,3956,2132,3181,320,2269,2960,4429,2095,-777,-777
1.0,6000.0,46.0,1,1,2.0,99729.036424,2,0,604,383,239,375,551,1004,734,415,644,789,958,954,928,-777,-777
3.0,10000.0,45.0,2,2,2.0,66503.422956,0,0,22921,26806,25490,3641,26789,20612,24452,28320,29957,21662,28103,25785,22301,-777,-777
2.0,1900.0,78.0,1,1,2.0,33263.841456,0,0,1507,36,585,596,1338,2767,17852,588,1903,4299,2224,4580,1234,32,18317
7.0,30000.0,50.0,2,2,2.0,66539.125,0,0,17,45,360,373,131,329,4158,3358,1087,1031,1427,1603,-666,51,7823
1.0,2000.0,41.0,1,1,2.0,83176.25,0,0,1686,447,134,64,347,815,14770,1828,284,1147,1182,1063,695,224,350962
9.0,3500.0,30.0,2,2,2.0,66552.937334,0,0,894,747,161,576,4844,19280,25190,22491,923,28674,22868,22390,28042,107,5962
7.0,4000.0,63.0,2,1,2.0,49916.483252,0,0,14900,801,1792,1112,3304,4684,14701,3450,799,13422,3145,4644,1420,36,52542
3.0,3000.0,44.0,2,2,2.0,133120.81936,0,0,12892,6780,18679,6208,10393,12477,15924,15548,11419,14502,18481,18671,14866,-777,-777
4.0,10000.0,67.0,2,1,2.0,33284.251483,0,0,276,284,912,590,513,865,4903,902,292,2815,4437,3804,23,103,211486
4.0,5000.0,75.0,1,1,1.0,49934.278692,0,0,287,266,457,156,266,3602,28065,293,85,45,6583,493,20,115,21752
4.0,50000.0,96.0,2,1,2.0,33291.642169,0,0,251,151,687,783,1624,755,1018,616,955,3487,2844,4836,742,121,62757
5.0,1500.0,79.0,2,2,1.0,33291.79945,1,0,273,196,25108,3055,3904,3995,28727,21498,1719,20948,27734,27934,22339,63,9973
2.0,5000.0,65.0,2,2,1.0,49941.74352,0,0,24495,493,80,210,1700,1150,20795,1589,100,24678,27566,22037,23650,46,22324
7.0,3000.0,35.0,1,1,1.0,49944.067693,1,0,3652,2441,1918,1418,3144,9304,17289,12161,3676,9430,7384,18372,7672,93,32171
4.0,3000.0,46.0,2,2,1.0,33307.333989,0,0,4977,503,1103,1136,1016,3454,3292,3333,1241,2271,4522,4590,2108,50,65480
8.0,1360.0,67.0,2,2,1.0,49970.779428,0,0,355,194,175,173,237,60,1934,970,729,1223,112,279,127,103,13793
1.0,15000.0,48.0,1,1,1.0,166574.9694,2,0,81,297,333,352,42,3513,3724,3664,269,2183,2710,3241,189,48,-777
9.0,5000.0,71.0,1,2,1.0,49974.903028,0,0,363,182,423,407,3763,809,4895,3824,65,3396,4149,3108,4125,18,4571
6.0,9000.0,56.0,2,1,1.0,149931.99268,0,0,9,177,59,87,42,68,11655,6264,2,5820,6700,9203,9020,118,102954
5.0,2000.0,84.0,1,2,2.0,66638.384585,0,0,235,197,343,593,5824,23273,9284,9719,417,23050,20780,5177,26874,212,61116
9.0,1700.0,74.0,2,2,2.0,16662.223135,0,0,298,149,530,889,968,1056,28057,1170,13,29045,1287,1737,25130,43,6441
2.0,2000.0,61.0,2,2,1.0,16664.298605,0,0,199,27,164,73,817,4362,7426,7167,511,7472,6309,9694,5373,30,2306
5.0,400.0,76.0,2,2,2.0,16664.75,0,0,913,1770,23006,1755,19808,23566,14611,27366,571,21300,25214,27570,26775,55,4212
1.0,2000.0,68.0,1,1,2.0,16670.191354,0,0,374,1012,371,362,483,585,2921,3428,47,4751,1314,2142,470,-777,-777
1.0,2000.0,63.0,1,1,2.0,16670.191354,0,0,401,427,39,219,435,361,4171,2731,176,4438,586,3023,765,-777,-777
7.0,1200.0,57.0,1,1,2.0,16670.191354,1,0,841,833,703,545,771,753,3231,4387,740,896,889,911,-666,-777,-777
3.0,4000.0,75.0,2,1,2.0,16670.948138,0,0,346,530,876,902,649,641,29062,680,338,24185,975,22281,-777,43,2978
9.0,3000.0,33.0,2,2,1.0,16674.33242,0,0,295,1924,1083,1738,5016,8019,12737,19233,152,24061,23400,21767,22567,28,7183
5.0,1000.0,46.0,1,2,1.0,16675.125,0,0,887,1604,1341,1921,1027,3406,16415,2819,2349,16645,12321,12719,15490,61,5965
1.0,5000.0,58.0,1,1,1.0,16676.75,0,0,405,251,468,85,263,144,2073,38,283,4035,2723,4465,123,16,3201
1.0,10000.0,33.0,1,1,2.0,66712.135905,0,0,804,466,331,930,1440,240,-666,20090,110,26935,25621,-666,29940,12,-999
5.0,900.0,41.0,1,2,2.0,50034.737761,0,0,1766,651,1010,2747,3168,8641,7808,9893,2050,9071,9235,-666,-666,-777,-777
2.0,1400.0,74.0,2,2,2.0,16678.24592,0,0,818,627,776,553,1412,6097,9835,9663,1504,5320,9433,5326,9588,-777,-777
6.0,500.0,51.0,2,2,1.0,16678.24592,0,0,25134,5728,7119,8674,6618,20158,26536,28627,5799,27887,7223,20347,22370,-777,-777
2.0,3000.0,24.0,2,2,1.0,16678.24592,0,0,113,144,184,172,222,312,137,711,266,201,80,83,477,-777,-777
7.0,2000.0,69.0,2,1,2.0,16678.24592,0,0,9661,877,6745,9610,21313,7710,5915,23693,364,8486,13101,-666,406,-777,-777
7.0,1000.0,28.0,1,1,2.0,16678.24592,0,0,1787,812,978,718,3290,675,22403,869,1533,14965,13493,15779,611,-777,-777
1.0,4000.0,27.0,2,2,2.0,66732.964011,0,0,581,29,492,103,491,993,988,859,287,993,841,624,778,17,1886
3.0,10000.0,36.0,1,1,1.0,83423.086927,0,0,49,38,909,608,506,2207,10305,9497,329,6061,4172,5462,3544,6,-777
2.0,3000.0,70.0,2,2,2.0,16684.956985,0,0,654,523,666,518,8112,2953,22688,9370,704,23766,24001,21722,-666,52,5982
4.0,11000.0,22.0,1,1,2.0,33371.334681,0,0,578,592,770,1146,1059,1690,1530,1117,143,1436,1779,1299,1278,119,239088
1.0,12000.0,64.0,1,1,2.0,116844.79176,0,0,394,32,500,278,1968,252,9556,8559,212,5154,370,6987,826,49,78260
9.0,1000.0,31.0,2,2,2.0,50077.560015,0,0,354,373,249,236,48,379,26613,68,204,21732,1683,284,1609,44,8332
6.0,3000.0,62.0,2,2,2.0,33385.051083,0,0,5859,2669,3566,607,8520,7617,5355,8449,6930,7470,6291,6371,8995,31,10870
7.0,3000.0,63.0,1,1,1.0,16701.25,0,0,310,359,351,137,494,439,359,387,57,45,276,786,925,-999,56120
7.0,4000.0,29.0,2,2,2.0,16702.626343,0,0,9728,68,15673,19690,12676,11953,11890,-999,28214,17774,10268,17939,-666,86,5696
7.0,12000.0,49.0,1,1,2.0,83539.910659,1,0,353,492,327,357,844,4023,22201,1133,58,856,873,764,644,102,469268
2.0,7000.0,55.0,1,2,2.0,83540.953147,0,0,192,338,979,925,808,286,1390,1316,93,1422,1869,1244,316,134,422506
3.0,5000.0,75.0,1,1,2.0,50130.25,0,0,928,815,701,710,967,637,25171,22,352,22741,331,24348,20567,32,17230
2.0,7000.0,44.0,1,2,2.0,116985.47715,0,0,1454,950,601,1749,2908,9447,5075,9817,3298,8992,5436,6091,4086,97,197676
1.0,9000.0,42.0,1,1,1.0,83577.088008,0,0,243,1412,4695,2817,2672,4958,-666,3823,898,4235,2682,4109,2415,-777,-777
6.0,0.0,71.0,1,1,1.0,33434.431173,0,0,831,744,839,862,1603,1683,4896,1226,1606,4152,3821,1700,1081,38,-666
7.0,500.0,56.0,1,2,1.0,50166.236695,0,0,869,709,885,919,678,735,15213,665,426,679,682,7984,6014,39,17778
7.0,2500.0,64.0,2,2,2.0,16724.194785,0,0,1332,31,-777,-777,622,5019,2528,-999,-999,9111,-777,1493,-777,23,3868
5.0,1000.0,45.0,2,2,2.0,16725.115221,0,0,4629,2234,1398,3004,3228,2340,2752,4079,106,-999,17604,14254,18540,103,19068
6.0,1000.0,59.0,2,1,2.0,33451.695114,0,0,23037,148,175,264,433,161,29110,21628,609,29094,793,23835,730,33,37088
9.0,5800.0,31.0,1,2,2.0,66906.404257,0,0,470,450,63,174,479,449,427,294,472,363,587,610,-666,32,98801
5.0,2000.0,73.0,1,2,2.0,33455.318291,0,0,6317,140,757,865,1132,6237,26222,8207,3163,13041,11687,6458,5688,48,78
7.0,5000.0,46.0,2,2,1.0,66910.916003,0,0,554,767,2931,2920,2659,1619,8368,1800,4722,8529,6316,1908,6221,11,7642
8.0,5000.0,50.0,1,1,2.0,33457.119656,0,0,346,204,201,78,477,15554,13035,12296,18869,25917,25277,23691,20701,206,135267
5.0,500.0,40.0,1,1,1.0,33458.611016,0,0,622,700,1035,7983,5115,651,1885,1511,631,607,629,4304,2037,-777,-777
8.0,5000.0,60.0,1,2,2.0,33460.909987,1,0,1200,785,1143,1689,9726,6664,2930,2083,8045,9263,7776,5001,6822,82,-666
9.0,2000.0,51.0,2,2,2.0,16734.115007,0,0,759,454,65,284,1701,12628,25914,24711,562,22881,25950,23605,-666,4,7431
3.0,5000.0,56.0,2,2,1.0,16735.125,0,0,240,168,248,81,220,1264,23233,22683,345,24138,24828,29520,22901,17,8588
2.0,7000.0,54.0,9,9,2.0,50206.316383,1,0,839,159,913,810,635,1579,641,1827,1290,1875,-999,1800,-666,36,231536
2.0,9000.0,58.0,2,2,2.0,33473.111158,0,0,115,699,1773,2211,2325,4356,6539,7973,619,9051,7942,8138,6767,78,82805
2.0,1400.0,64.0,2,2,2.0,16739.124302,0,0,599,409,667,575,2008,4703,11843,3275,1020,16542,2505,10738,14098,-777,-777
6.0,4900.0,22.0,2,1,2.0,33478.248604,1,0,202,-666,685,2396,735,2208,7027,2104,85,-999,1243,9301,6562,-777,-777
1.0,3000.0,75.0,1,1,2.0,33478.315734,0,0,252,1968,156,369,431,1363,2065,2895,162,2587,1887,2021,34,-777,-777
8.0,4000.0,40.0,2,2,2.0,50220.054529,0,0,727,470,593,765,9428,1018,21272,6004,953,27295,3642,28392,23863,119,166128
9.0,1500.0,79.0,1,2,2.0,50240.788463,0,0,19,164,126,476,9827,9424,22240,5903,5350,22004,8642,24902,-777,81,35169
8.0,5000.0,50.0,9,2,1.0,83765.948213,0,0,8601,591,800,687,547,830,21226,670,45,3875,583,873,-666,195,202778
1.0,5000.0,50.0,1,1,2.0,67013.140647,0,0,762,188,653,902,831,1920,18536,3948,329,3588,3716,2346,3777,73,-999
1.0,5000.0,58.0,2,1,1.0,134028.15114,3,0,397,461,31,232,49,104,450,239,288,930,746,508,387,61,-999
1.0,10000.0,37.0,1,1,1.0,33507.714493,1,0,100,80,456,297,449,459,346,1376,137,1732,1996,1944,487,18,9202
8.0,1000.0,37.0,1,1,2.0,100529.13553,0,0,186,27,584,837,880,4718,7716,3657,333,3767,4335,9306,928,80,129956
1.0,2800.0,53.0,1,1,1.0,33512.016458,0,0,312,818,85,197,88,857,948,931,950,993,585,96,258,43,-777
7.0,3800.0,44.0,1,2,2.0,50295.528212,0,0,11,83,835,1053,8712,677,27987,1606,167,122,1919,1322,1131,-777,-777
1.0,10000.0,38.0,1,1,2.0,100612.28966,1,0,741,1101,734,933,919,1321,1372,4931,2939,2670,3305,2295,807,-777,-777
7.0,6000.0,84.0,1,1,1.0,100613.8549,0,0,384,364,481,135,325,1440,7842,250,361,1793,1979,1811,354,14,82942
9.0,1200.0,67.0,2,2,2.0,16773.449194,0,0,163,298,476,276,407,452,1626,1738,408,1568,1453,118,-666,86,25667
5.0,700.0,45.0,2,2,2.0,16773.449194,0,0,5026,1240,2627,3570,4925,9517,6674,9750,6122,9299,6024,6577,-666,73,39502
8.0,10000.0,52.0,2,2,2.0,67104.662994,0,0,-666,9400,-666,6052,-666,-666,-666,-666,-666,-666,-666,-666,-666,-777,-777
2.0,2000.0,36.0,2,2,2.0,67117.211662,0,0,38,53,253,42,1239,6896,8056,5033,4,8635,8165,5936,713,-777,-777
2.0,2000.0,72.0,2,2,2.0,16779.457663,0,0,911,280,1431,3555,11619,28510,1502,14989,1821,21781,22207,22867,440,35,19284
9.0,5000.0,56.0,2,2,2.0,117467.04905,0,0,226,786,745,570,1148,1663,24821,21980,621,28173,25845,29772,20699,166,92235
2.0,3000.0,85.0,2,2,1.0,16783.432761,0,0,515,837,898,569,670,5448,7747,5085,983,6042,5986,5919,8451,4,6128
8.0,10000.0,74.0,2,1,1.0,100717.25,0,0,8183,7233,9988,6482,5939,8061,5946,6173,6434,14854,5476,7700,6151,30,29377
9.0,4800.0,49.0,1,2,2.0,33573.897173,0,0,1272,1540,1512,520,985,589,7566,6902,382,20121,1887,21850,173,59,54721
1.0,2000.0,62.0,1,1,2.0,100734.61985,0,0,497,355,198,15,283,807,957,874,429,818,317,229,311,-777,-777
5.0,3000.0,72.0,2,2,2.0,16789.830824,0,0,241,75,577,667,862,395,-999,20709,210,21342,21309,24202,20246,32,5685
6.0,3000.0,58.0,1,1,1.0,33579.661647,0,0,66,68,432,583,824,479,1396,13,146,1818,1647,317,213,1,13006
9.0,3200.0,94.0,2,2,2.0,16793.897594,0,0,610,888,757,689,3840,11182,23877,26937,787,24577,24421,29813,28974,110,6417
2.0,4000.0,36.0,1,1,2.0,33588.791115,0,0,255,35,215,125,1000,1291,4663,3851,79,4127,3371,4478,2379,-777,-777
2.0,2500.0,24.0,2,2,2.0,16795.608753,0,0,159,185,305,60,371,696,1602,1482,286,1273,1164,1017,1,-777,-777
5.0,500.0,75.0,2,2,2.0,16796.076115,0,0,459,-666,325,31,26995,24760,20012,26805,21439,29042,29681,24724,23648,22,3925
3.0,3000.0,49.0,1,1,1.0,16796.076115,5,0,872,972,837,789,554,782,18184,911,685,14898,867,881,880,26,381
8.0,1500.0,50.0,2,2,2.0,33600.0,0,0,2995,277,4266,2789,2284,4911,2462,2304,106,2830,2832,3154,3097,-777,-777
9.0,1400.0,59.0,2,2,1.0,16800.0,1,0,153,103,350,403,348,395,19077,19971,448,29930,522,860,656,-777,-777
2.0,1000.0,19.0,2,2,2.0,16800.0,0,0,238,415,410,628,993,77,1854,3586,293,957,598,-777,709,-777,-777
8.0,15000.0,51.0,2,2,2.0,84009.875283,0,0,154,163,314,338,308,424,266,4710,4901,435,556,226,148,-999,6630
1.0,5000.0,55.0,1,1,2.0,50412.946145,0,0,454,250,175,488,286,232,198,416,371,546,341,744,384,92,-777
7.0,5000.0,34.0,1,1,2.0,50416.648195,0,0,86,271,309,161,5,122,954,204,81,794,148,902,284,-777,-777
7.0,7000.0,69.0,1,2,2.0,33611.1894,0,0,1126,722,595,945,971,853,1870,539,696,1415,1010,1739,1455,53,1161
9.0,3000.0,52.0,2,2,2.0,100839.00523,0,0,309,181,561,290,264,74,28336,280,192,27379,21634,822,627,44,7392
9.0,5000.0,58.0,2,2,2.0,67227.174488,0,0,2569,569,579,813,544,2899,551,512,2772,5239,692,613,-666,111,235857
7.0,12000.0,42.0,1,1,2.0,84035.529591,1,0,153,312,957,509,522,6797,2067,910,232,5984,573,7076,370,-777,-777
4.0,5700.0,82.0,1,1,2.0,84060.434449,0,0,44,217,596,723,796,540,2240,632,653,3226,4690,1552,1458,86,181095
7.0,1000.0,49.0,1,2,1.0,100875.60187,1,0,158,4245,119,478,48,1653,9209,6444,3556,8720,2694,9080,8613,127,-777
9.0,5000.0,47.0,1,1,2.0,33628.353884,0,0,137,199,1938,1417,1738,364,1886,1688,131,915,1123,1889,1749,-777,-777
6.0,1350.0,65.0,2,1,1.0,16814.907577,2,0,408,167,173,131,187,9223,14803,14803,9325,7513,8242,8618,9962,56,5850
5.0,300.0,27.0,1,2,2.0,16818.085714,1,0,705,90,12,34,351,3480,3616,-999,480,4611,2384,4153,-666,-777,-777
8.0,3000.0,51.0,2,2,2.0,168189.49066,0,0,1698,1617,1351,1075,8359,14174,10058,15207,1614,18189,13489,18481,12020,118,99588
8.0,4000.0,30.0,1,2,2.0,33638.234466,0,0,1770,1022,1420,1000,1361,572,29776,8963,770,27033,1541,1122,-777,30,-666
2.0,1360.0,85.0,2,2,2.0,33671.25,0,0,500,168,972,804,685,971,16341,18349,612,16291,14831,16905,10726,282,61860
4.0,2800.0,51.0,1,1,1.0,16836.75,0,0,105,296,449,493,246,477,1082,1801,99,1609,1748,160,26557,12,4983
7.0,6000.0,32.0,1,1,1.0,33679.135471,0,0,1108,253,846,3446,3086,2578,9767,1019,1210,3143,2844,4935,2406,-777,-777
5.0,1400.0,61.0,1,1,1.0,101039.0958,1,0,4972,3820,2690,4594,4264,3031,4961,2713,4878,3366,3619,8422,2579,49,66598
2.0,3000.0,56.0,2,2,2.0,16839.937062,0,0,750,428,928,515,27774,19341,24802,23550,61,27862,21511,23728,27349,108,12333
5.0,2500.0,73.0,2,2,2.0,16839.937062,0,0,425,105,40,222,35,25982,29634,27699,205,22989,27234,23929,23850,31,19530
8.0,3000.0,67.0,1,1,2.0,16844.058543,0,0,1167,624,3408,2860,4450,1551,20107,758,785,1384,1082,842,-777,5,9246
8.0,3500.0,62.0,1,2,2.0,16844.058543,0,0,108,8111,321,4192,9046,8533,26743,48,301,21403,3230,4077,2561,24,7471
5.0,2000.0,36.0,1,2,2.0,16844.058543,0,0,3548,3758,1121,1643,3105,5045,14180,452,6967,25294,20145,25681,27525,66,6032
2.0,4230.0,82.0,1,1,2.0,50537.662359,0,0,174,31,203,113,333,175,397,139,277,-666,492,-666,-666,3,5469
2.0,3000.0,79.0,2,2,2.0,33691.774906,0,0,896,167,863,819,1015,6160,8538,194,5577,7774,6731,9958,1457,22,1625
5.0,2000.0,61.0,2,2,2.0,84247.589127,0,0,592,619,557,646,515,766,14775,25412,960,20612,645,21310,862,91,90108
9.0,2000.0,78.0,2,2,2.0,33707.360361,0,0,1281,1226,1988,1310,1981,2034,4973,4043,514,2562,3990,2869,-666,32,13626
6.0,4000.0,55.0,1,1,2.0,134833.41908,1,0,834,881,812,4544,1265,4091,-666,6156,2983,-666,-666,-666,-666,73,-777
5.0,1000.0,54.0,2,2,2.0,16855.484849,0,0,13371,1617,3425,1198,1156,6905,14976,11109,802,19456,19457,16991,11442,50,7658
7.0,2000.0,61.0,1,1,2.0,134854.19081,0,0,3860,375,354,466,184,110,26976,-999,173,5394,9835,9097,437,57,7200
4.0,1600.0,58.0,1,1,2.0,16856.941412,1,0,529,903,851,1438,1358,3066,1875,2452,345,8487,8967,5281,8102,-777,-777
4.0,4000.0,36.0,1,2,2.0,50576.068426,0,0,181,193,407,426,64,73,170,2118,996,3676,3635,2825,281,-777,-777
7.0,10000.0,69.0,1,1,1.0,33717.378951,1,0,3,189,1591,1557,1380,6510,13841,3368,896,2993,2270,11575,-777,-777,-777
7.0,10000.0,29.0,1,1,2.0,84298.370634,0,0,381,31,-777,-777,1861,1642,746,999,726,860,583,989,771,-777,-777
8.0,3000.0,26.0,2,2,2.0,16866.86894,0,0,708,3633,1954,1278,8967,12827,14952,-999,558,10492,4831,13685,2654,-777,-777
5.0,2500.0,70.0,2,2,1.0,16868.339691,0,0,24422,236,582,764,1048,17267,29893,7937,5261,27469,28108,21426,27830,-777,-777
6.0,5000.0,84.0,2,2,2.0,50607.720305,0,0,202,420,10,70,12,607,8785,1837,178,1783,1843,8652,468,96,59101
9.0,1000.0,80.0,2,2,1.0,16875.217513,1,0,278,469,283,286,312,3328,5669,8584,22,6731,8717,7497,7579,7,1497
3.0,5000.0,62.0,1,1,2.0,16875.217513,0,0,352,1736,170,314,298,991,3597,161,389,3605,1298,1344,793,-999,3833
8.0,5000.0,76.0,1,1,2.0,16875.217513,0,0,722,930,1558,1306,1919,1829,-666,-666,572,23193,7047,-666,-666,0,2259
3.0,0.0,49.0,2,2,9.0,67507.425064,0,0,52,685,443,905,771,1586,6278,1879,497,6266,9381,9512,19576,95,21972
2.0,5000.0,48.0,2,2,2.0,33760.0,0,0,375,143,1168,1207,1634,1151,17394,5146,979,15161,12733,1842,1360,-777,-777
6.0,1000.0,37.0,2,2,2.0,33762.466351,0,0,1557,83,1374,1564,753,226,1821,1852,305,1980,1923,1638,1841,-777,-777
2.0,12000.0,71.0,2,1,1.0,101299.98397,0,0,970,259,109,147,1918,777,1428,2108,772,1990,1769,1541,3896,98,245059
4.0,5000.0,33.0,1,1,1.0,67534.930056,0,0,559,1204,1779,1345,907,2355,-666,579,784,2823,4472,-666,-666,34,-777
7.0,5000.0,48.0,2,1,2.0,101326.42481,0,0,1751,172,130,490,115,1333,4547,2783,360,1633,1579,4164,2642,1,-777
9.0,10000.0,61.0,1,2,2.0,33776.86943,2,4,300,282,1777,1262,1395,1298,6291,15911,919,12704,3698,1921,1304,95,213446
2.0,5000.0,39.0,1,1,2.0,118228.30748,0,0,130,106,193,410,712,769,768,4135,655,701,581,694,994,-777,-777
2.0,2000.0,55.0,2,2,1.0,84455.203956,0,0,999,619,1328,1456,3526,5313,22096,-999,894,28589,23294,22226,23676,-999,33181
7.0,0.0,51.0,1,1,2.0,84458.023623,1,0,456,460,237,100,143,154,1812,2292,256,4654,511,2130,177,87,482432
5.0,2000.0,25.0,2,2,2.0,67566.927479,0,0,273,165,486,338,780,714,28954,20745,184,29498,26839,20703,20542,37,10439
3.0,2000.0,39.0,1,1,2.0,16897.25,0,0,24,321,262,510,561,290,23263,174,477,284,136,322,262,31,32830
5.0,1200.0,20.0,1,2,2.0,33797.066126,0,0,216,15,874,579,857,552,9860,-999,232,5016,9562,27675,588,-777,-777
1.0,3000.0,31.0,1,2,1.0,50695.926294,0,0,1828,11804,6592,8579,14449,6100,16928,19339,2116,3447,9757,9669,7829,-777,-777
3.0,2000.0,45.0,1,2,2.0,33798.350075,0,0,82,102,159,35,370,326,23636,28857,122,26250,27372,28664,22192,23,23605
4.0,4800.0,64.0,2,2,1.0,67610.783034,0,0,2142,1650,4154,3491,2723,9746,3954,3555,1124,2234,3172,2077,1524,30,93216
9.0,1000.0,75.0,2,2,2.0,16903.355244,0,0,428,239,-666,448,8133,429,28619,24940,256,27713,24597,22177,230,13,2076
1.0,2000.0,28.0,1,1,1.0,16903.355244,2,0,494,50,90,19,746,1003,2228,1019,328,3344,2678,4527,612,22,4447
9.0,3000.0,71.0,1,2,2.0,16903.355244,0,0,-666,765,803,1338,-999,3627,5972,4478,3,21649,27904,27306,20632,36,2435
4.0,1000.0,67.0,1,2,2.0,33808.385431,0,0,114,85,697,722,539,3218,18458,2740,666,2400,4450,2978,9729,101,31228
3.0,10000.0,46.0,2,1,2.0,118353.72038,0,0,105,399,354,702,3474,238,8878,6670,17955,9172,908,955,358,92,358460
5.0,2500.0,22.0,1,1,2.0,33817.318847,0,0,366,227,308,373,130,346,17369,297,160,197,123,416,306,-777,-777
2.0,6900.0,30.0,2,2,1.0,101468.55849,0,0,719,1423,849,985,841,936,25745,3716,688,3815,2222,3145,3576,30,5267
5.0,1300.0,45.0,2,2,2.0,16911.979234,1,0,1732,1041,2164,3219,17184,16950,27217,29194,1652,25768,22767,25708,27889,26,18545
6.0,1000.0,69.0,2,2,2.0,16911.979234,0,0,197,67,500,453,879,1405,28080,29609,4447,29794,2973,11291,665,15,17109
2.0,10000.0,39.0,2,2,1.0,16915.842977,0,0,393,458,63,81,15482,24083,27126,29700,188,20962,23237,23724,29460,29,26186
1.0,6000.0,71.0,1,1,1.0,67672.430855,0,0,437,711,99,30,556,3556,3108,1896,476,1696,1673,1484,1736,89,-777
5.0,700.0,48.0,2,1,2.0,118436.25,0,0,354,284,99,196,1272,763,6408,8110,1000,1440,1772,5348,1469,194,413884
6.0,800.0,75.0,2,1,2.0,16920.0,0,0,786,459,75,45,500,7584,29034,26663,449,21676,837,24966,602,-777,-777
3.0,4000.0,43.0,1,1,2.0,33857.25,0,0,185,221,386,950,526,428,24303,119,179,372,139,94,363,40,41215
9.0,1000.0,76.0,2,2,2.0,33859.216616,0,0,14456,237,224,81,6317,7581,9066,315,155,15504,14803,17118,10869,18,11409
2.0,1000.0,68.0,2,2,2.0,16935.350389,0,0,4957,2762,4227,2085,2722,4509,24578,2243,28997,22777,23622,20801,2832,2,-999
2.0,10000.0,44.0,3,1,2.0,84684.523816,0,0,7,184,1572,1802,1015,3713,1868,3048,380,18197,18102,19149,12782,43,80576
1.0,6000.0,25.0,1,1,2.0,50828.450938,1,0,1810,1038,1837,1617,1816,1781,1320,1050,1663,1069,1469,1570,1864,-777,-777
3.0,3000.0,75.0,1,1,2.0,33889.436596,0,0,117,27647,641,1747,22219,165,23118,580,86,24493,680,20849,215,63,9779
6.0,5000.0,39.0,2,2,1.0,50846.89114,0,0,228,228,822,952,805,1443,1962,1592,295,2321,1095,1795,-666,97,-666
9.0,1000.0,21.0,1,2,2.0,16953.839005,0,0,267,468,319,168,404,270,26960,162,153,21332,4422,313,3271,44,35822
5.0,3000.0,30.0,2,1,2.0,16953.839005,0,0,485,30,677,775,524,3667,15523,6063,712,8115,5346,8372,6053,113,32885
7.0,2000.0,27.0,1,1,2.0,16954.871107,0,0,16374,749,8674,9350,8992,12509,24816,16068,15995,657,16479,12859,19277,-777,-777
